timestamp,action,price,indicators,result
2025-01-22 16:04:43,analysis,1.04381,{'rsi': 60.44444444444339, 'ema_short': 1.0438274076950758, 'ema_medium': 1.0437669097575317, 'ema_long': 1.0437105875099766, 'bb_upper': 1.043996852126064, 'bb_lower': 1.043460647873936, 'bb_sma': 1.04372875},None
2025-01-22 16:04:45,analysis,1.04378,{'rsi': 49.73544973544799, 'ema_short': 1.0438164646741332, 'ema_medium': 1.0437707643672396, 'ema_long': 1.043709781177768, 'bb_upper': 1.04400179821662, 'bb_lower': 1.04346770178338, 'bb_sma': 1.04373475},None
2025-01-22 16:04:47,analysis,1.043785,{'rsi': 59.37499999999046, 'ema_short': 1.0438060706420622, 'ema_medium': 1.043773737410644, 'ema_long': 1.0437086138607392, 'bb_upper': 1.0440055147614895, 'bb_lower': 1.0434804852385102, 'bb_sma': 1.0437429999999999},None
2025-01-22 16:04:51,analysis,1.04379,{'rsi': 53.90070921985124, 'ema_short': 1.043802841600569, 'ema_medium': 1.0437777487948374, 'ema_long': 1.0437086551252572, 'bb_upper': 1.0440032147862375, 'bb_lower': 1.0435062852137629, 'bb_sma': 1.0437547500000002},None
2025-01-22 16:04:54,analysis,1.043795,{'rsi': 46.72131147540775, 'ema_short': 1.0438019145429334, 'ema_medium': 1.0437831984339998, 'ema_long': 1.0437090301285687, 'bb_upper': 1.0439999358886534, 'bb_lower': 1.0435320641113466, 'bb_sma': 1.043766},None
2025-01-22 16:04:55,analysis,1.04378,{'rsi': 55.339805825231835, 'ema_short': 1.0437946235835731, 'ema_medium': 1.0437865520978216, 'ema_long': 1.0437092905941199, 'bb_upper': 1.0439338804600347, 'bb_lower': 1.0436391195399657, 'bb_sma': 1.0437865000000002},None
2025-01-22 16:04:57,analysis,1.04376,{'rsi': 39.0243902439183, 'ema_short': 1.043785894384071, 'ema_medium': 1.043791520728778, 'ema_long': 1.0437077550523117, 'bb_upper': 1.043907878274757, 'bb_lower': 1.0436836217252428, 'bb_sma': 1.04379575},None
2025-01-22 16:04:58,analysis,1.043765,{'rsi': 29.577464788773796, 'ema_short': 1.0437795680236088, 'ema_medium': 1.0437929150537113, 'ema_long': 1.043706689366747, 'bb_upper': 1.043907598349567, 'bb_lower': 1.043681901650433, 'bb_sma': 1.04379475},None
2025-01-22 16:05:00,analysis,1.043765,{'rsi': 42.00000000000888, 'ema_short': 1.043775342067769, 'ema_medium': 1.0437903626970348, 'ema_long': 1.0437057890990915, 'bb_upper': 1.0438886499427917, 'bb_lower': 1.0437138500572083, 'bb_sma': 1.04380125},None
2025-01-22 16:05:01,analysis,1.043725,{'rsi': 38.18181818184167, 'ema_short': 1.0437632305621334, 'ema_medium': 1.0437869448259347, 'ema_long': 1.0437041341421733, 'bb_upper': 1.0438897598309176, 'bb_lower': 1.0437117401690823, 'bb_sma': 1.04380075},None
