timestamp,action,price,indicators,result
2025-01-20 18:34:35,analysis,1.04069,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04035), 'ema_medium': np.float64(1.04148), 'ema_long': np.float64(1.04173), 'bb_upper': np.float64(1.04298), 'bb_lower': np.float64(1.03956), 'bb_sma': np.float64(1.04127)},None
2025-01-20 18:34:36,analysis,1.04071,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04039), 'ema_medium': np.float64(1.04143), 'ema_long': np.float64(1.04169), 'bb_upper': np.float64(1.04294), 'bb_lower': np.float64(1.03951), 'bb_sma': np.float64(1.04123)},None
2025-01-20 18:34:37,analysis,1.04065,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04048), 'ema_medium': np.float64(1.04139), 'ema_long': np.float64(1.04167), 'bb_upper': np.float64(1.0429), 'bb_lower': np.float64(1.03945), 'bb_sma': np.float64(1.04118)},None
2025-01-20 18:34:38,analysis,1.04067,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04052), 'ema_medium': np.float64(1.04136), 'ema_long': np.float64(1.04165), 'bb_upper': np.float64(1.04283), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.04112)},None
2025-01-20 18:34:40,analysis,1.04048,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04062), 'ema_medium': np.float64(1.04129), 'ema_long': np.float64(1.04161), 'bb_upper': np.float64(1.04264), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.04102)},None
2025-01-20 18:34:41,analysis,1.04053,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04069), 'ema_medium': np.float64(1.04118), 'ema_long': np.float64(1.04159), 'bb_upper': np.float64(1.04244), 'bb_lower': np.float64(1.03942), 'bb_sma': np.float64(1.04093)},None
2025-01-20 18:34:42,analysis,1.040565,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04067), 'ema_medium': np.float64(1.04107), 'ema_long': np.float64(1.04156), 'bb_upper': np.float64(1.04218), 'bb_lower': np.float64(1.03949), 'bb_sma': np.float64(1.04084)},None
2025-01-20 18:34:43,analysis,1.040565,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04064), 'ema_medium': np.float64(1.04095), 'ema_long': np.float64(1.04153), 'bb_upper': np.float64(1.04195), 'bb_lower': np.float64(1.03956), 'bb_sma': np.float64(1.04075)},None
2025-01-20 18:34:44,analysis,1.040665,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04063), 'ema_medium': np.float64(1.04084), 'ema_long': np.float64(1.0415), 'bb_upper': np.float64(1.04166), 'bb_lower': np.float64(1.0397), 'bb_sma': np.float64(1.04068)},None
2025-01-20 18:34:46,analysis,1.04071,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04062), 'ema_medium': np.float64(1.04073), 'ema_long': np.float64(1.04148), 'bb_upper': np.float64(1.04127), 'bb_lower': np.float64(1.03993), 'bb_sma': np.float64(1.0406)},None
2025-01-20 18:34:47,analysis,1.0407,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.04061), 'ema_medium': np.float64(1.04061), 'ema_long': np.float64(1.04146), 'bb_upper': np.float64(1.04109), 'bb_lower': np.float64(1.04003), 'bb_sma': np.float64(1.04056)},None
2025-01-20 18:34:48,analysis,1.040695,{'rsi': np.float64(59.44), 'ema_short': np.float64(1.0406), 'ema_medium': np.float64(1.04054), 'ema_long': np.float64(1.04146), 'bb_upper': np.float64(1.041), 'bb_lower': np.float64(1.04007), 'bb_sma': np.float64(1.04054)},None
