timestamp,action,price,indicators,result
2025-01-20 20:39:29,analysis,1.03956,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03838), 'ema_medium': np.float64(1.03774), 'ema_long': np.float64(1.03869), 'bb_upper': np.float64(1.03968), 'bb_lower': np.float64(1.03609), 'bb_sma': np.float64(1.03789)},None
2025-01-20 20:39:31,analysis,1.039635,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03863), 'ema_medium': np.float64(1.03779), 'ema_long': np.float64(1.03866), 'bb_upper': np.float64(1.03993), 'bb_lower': np.float64(1.03603), 'bb_sma': np.float64(1.03798)},None
2025-01-20 20:39:32,analysis,1.03972,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03887), 'ema_medium': np.float64(1.03784), 'ema_long': np.float64(1.03863), 'bb_upper': np.float64(1.04015), 'bb_lower': np.float64(1.03596), 'bb_sma': np.float64(1.03806)},None
2025-01-20 20:39:33,analysis,1.039865,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03891), 'ema_medium': np.float64(1.03787), 'ema_long': np.float64(1.03859), 'bb_upper': np.float64(1.04037), 'bb_lower': np.float64(1.0359), 'bb_sma': np.float64(1.03814)},None
2025-01-20 20:39:35,analysis,1.039865,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03909), 'ema_medium': np.float64(1.0379), 'ema_long': np.float64(1.03857), 'bb_upper': np.float64(1.04057), 'bb_lower': np.float64(1.03601), 'bb_sma': np.float64(1.03829)},None
2025-01-20 20:39:36,analysis,1.040185,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03929), 'ema_medium': np.float64(1.03804), 'ema_long': np.float64(1.03854), 'bb_upper': np.float64(1.04063), 'bb_lower': np.float64(1.03638), 'bb_sma': np.float64(1.03851)},None
2025-01-20 20:39:38,analysis,1.04024,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03953), 'ema_medium': np.float64(1.03827), 'ema_long': np.float64(1.03852), 'bb_upper': np.float64(1.04081), 'bb_lower': np.float64(1.03652), 'bb_sma': np.float64(1.03866)},None
2025-01-20 20:39:39,analysis,1.04013,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03978), 'ema_medium': np.float64(1.03842), 'ema_long': np.float64(1.0385), 'bb_upper': np.float64(1.04091), 'bb_lower': np.float64(1.03672), 'bb_sma': np.float64(1.03882)},None
2025-01-20 20:39:40,analysis,1.039695,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03983), 'ema_medium': np.float64(1.03857), 'ema_long': np.float64(1.03847), 'bb_upper': np.float64(1.04092), 'bb_lower': np.float64(1.03698), 'bb_sma': np.float64(1.03895)},None
2025-01-20 20:39:42,analysis,1.039655,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03987), 'ema_medium': np.float64(1.03871), 'ema_long': np.float64(1.03844), 'bb_upper': np.float64(1.04086), 'bb_lower': np.float64(1.0373), 'bb_sma': np.float64(1.03908)},None
2025-01-20 20:39:43,analysis,1.03946,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03989), 'ema_medium': np.float64(1.03886), 'ema_long': np.float64(1.03842), 'bb_upper': np.float64(1.04087), 'bb_lower': np.float64(1.03743), 'bb_sma': np.float64(1.03915)},None
2025-01-20 20:39:45,analysis,1.039475,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03989), 'ema_medium': np.float64(1.03895), 'ema_long': np.float64(1.03839), 'bb_upper': np.float64(1.04082), 'bb_lower': np.float64(1.03766), 'bb_sma': np.float64(1.03924)},None
2025-01-20 20:39:46,analysis,1.03954,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03988), 'ema_medium': np.float64(1.03907), 'ema_long': np.float64(1.03837), 'bb_upper': np.float64(1.04072), 'bb_lower': np.float64(1.03796), 'bb_sma': np.float64(1.03934)},None
2025-01-20 20:39:47,analysis,1.039595,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03986), 'ema_medium': np.float64(1.0392), 'ema_long': np.float64(1.03835), 'bb_upper': np.float64(1.04061), 'bb_lower': np.float64(1.03827), 'bb_sma': np.float64(1.03944)},None
2025-01-20 20:39:49,analysis,1.039645,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03978), 'ema_medium': np.float64(1.03933), 'ema_long': np.float64(1.03835), 'bb_upper': np.float64(1.04062), 'bb_lower': np.float64(1.03832), 'bb_sma': np.float64(1.03947)},None
2025-01-20 20:39:50,analysis,1.039635,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03968), 'ema_medium': np.float64(1.03936), 'ema_long': np.float64(1.03835), 'bb_upper': np.float64(1.04056), 'bb_lower': np.float64(1.0385), 'bb_sma': np.float64(1.03953)},None
2025-01-20 20:39:52,analysis,1.03966,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03959), 'ema_medium': np.float64(1.03945), 'ema_long': np.float64(1.03835), 'bb_upper': np.float64(1.04049), 'bb_lower': np.float64(1.0387), 'bb_sma': np.float64(1.0396)},None
2025-01-20 20:39:53,analysis,1.03963,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03958), 'ema_medium': np.float64(1.03954), 'ema_long': np.float64(1.03835), 'bb_upper': np.float64(1.04035), 'bb_lower': np.float64(1.03897), 'bb_sma': np.float64(1.03966)},None
2025-01-20 20:39:55,analysis,1.039605,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03956), 'ema_medium': np.float64(1.03963), 'ema_long': np.float64(1.03836), 'bb_upper': np.float64(1.04016), 'bb_lower': np.float64(1.03927), 'bb_sma': np.float64(1.03971)},None
2025-01-20 20:39:56,analysis,1.03963,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03959), 'ema_medium': np.float64(1.03972), 'ema_long': np.float64(1.03837), 'bb_upper': np.float64(1.04016), 'bb_lower': np.float64(1.03928), 'bb_sma': np.float64(1.03972)},None
2025-01-20 20:39:58,analysis,1.039605,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03961), 'ema_medium': np.float64(1.03974), 'ema_long': np.float64(1.03837), 'bb_upper': np.float64(1.04016), 'bb_lower': np.float64(1.03929), 'bb_sma': np.float64(1.03972)},None
2025-01-20 20:39:59,analysis,1.039605,{'rsi': np.float64(40.51), 'ema_short': np.float64(1.03962), 'ema_medium': np.float64(1.03975), 'ema_long': np.float64(1.0384), 'bb_upper': np.float64(1.04016), 'bb_lower': np.float64(1.03929), 'bb_sma': np.float64(1.03972)},None
