timestamp,action,price,indicators,result
2025-01-20 18:28:29,analysis,1.040535,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.0417), 'ema_medium': np.float64(1.04199), 'ema_long': np.float64(1.04185), 'bb_upper': np.float64(1.04327), 'bb_lower': np.float64(1.04044), 'bb_sma': np.float64(1.04186)},None
2025-01-20 18:28:30,analysis,1.040545,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04147), 'ema_medium': np.float64(1.04195), 'ema_long': np.float64(1.04188), 'bb_upper': np.float64(1.04328), 'bb_lower': np.float64(1.04026), 'bb_sma': np.float64(1.04177)},None
2025-01-20 18:28:31,analysis,1.04049,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04127), 'ema_medium': np.float64(1.04188), 'ema_long': np.float64(1.04187), 'bb_upper': np.float64(1.04325), 'bb_lower': np.float64(1.0401), 'bb_sma': np.float64(1.04167)},None
2025-01-20 18:28:32,analysis,1.040285,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04101), 'ema_medium': np.float64(1.04179), 'ema_long': np.float64(1.04184), 'bb_upper': np.float64(1.04324), 'bb_lower': np.float64(1.03991), 'bb_sma': np.float64(1.04158)},None
2025-01-20 18:28:34,analysis,1.04032,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04073), 'ema_medium': np.float64(1.04172), 'ema_long': np.float64(1.0418), 'bb_upper': np.float64(1.04312), 'bb_lower': np.float64(1.03979), 'bb_sma': np.float64(1.04145)},None
2025-01-20 18:28:35,analysis,1.040315,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04055), 'ema_medium': np.float64(1.0416), 'ema_long': np.float64(1.04176), 'bb_upper': np.float64(1.04299), 'bb_lower': np.float64(1.03969), 'bb_sma': np.float64(1.04134)},None
2025-01-20 18:28:36,analysis,1.040415,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04043), 'ema_medium': np.float64(1.04149), 'ema_long': np.float64(1.04173), 'bb_upper': np.float64(1.04294), 'bb_lower': np.float64(1.03959), 'bb_sma': np.float64(1.04127)},None
2025-01-20 18:28:37,analysis,1.04038,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04045), 'ema_medium': np.float64(1.04143), 'ema_long': np.float64(1.04169), 'bb_upper': np.float64(1.04291), 'bb_lower': np.float64(1.0395), 'bb_sma': np.float64(1.04121)},None
2025-01-20 18:28:38,analysis,1.04038,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04043), 'ema_medium': np.float64(1.04138), 'ema_long': np.float64(1.04167), 'bb_upper': np.float64(1.04288), 'bb_lower': np.float64(1.03941), 'bb_sma': np.float64(1.04114)},None
2025-01-20 18:28:40,analysis,1.040295,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.0404), 'ema_medium': np.float64(1.04134), 'ema_long': np.float64(1.04164), 'bb_upper': np.float64(1.04281), 'bb_lower': np.float64(1.03932), 'bb_sma': np.float64(1.04107)},None
2025-01-20 18:28:41,analysis,1.040375,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04037), 'ema_medium': np.float64(1.04127), 'ema_long': np.float64(1.04159), 'bb_upper': np.float64(1.04261), 'bb_lower': np.float64(1.03932), 'bb_sma': np.float64(1.04096)},None
2025-01-20 18:28:42,analysis,1.040375,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04034), 'ema_medium': np.float64(1.04115), 'ema_long': np.float64(1.04157), 'bb_upper': np.float64(1.0424), 'bb_lower': np.float64(1.03933), 'bb_sma': np.float64(1.04087)},None
2025-01-20 18:28:43,analysis,1.04035,{'rsi': np.float64(68.06), 'ema_short': np.float64(1.04035), 'ema_medium': np.float64(1.04104), 'ema_long': np.float64(1.04155), 'bb_upper': np.float64(1.04212), 'bb_lower': np.float64(1.0394), 'bb_sma': np.float64(1.04076)},None
