timestamp,action,price,indicators,result
2025-01-22 15:13:43,analysis,1.0441,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.044), 'ema_medium': np.float64(1.04412), 'ema_long': np.float64(1.04433), 'bb_upper': np.float64(1.0444), 'bb_lower': np.float64(1.04377), 'bb_sma': np.float64(1.04409)},None
2025-01-22 15:13:57,analysis,1.044145,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04404), 'ema_long': np.float64(1.04418), 'bb_upper': np.float64(1.04429), 'bb_lower': np.float64(1.04388), 'bb_sma': np.float64(1.04408)},None
2025-01-22 15:13:58,analysis,1.044145,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04407), 'ema_long': np.float64(1.04418), 'bb_upper': np.float64(1.0443), 'bb_lower': np.float64(1.04389), 'bb_sma': np.float64(1.04409)},None
2025-01-22 15:14:00,analysis,1.044155,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04407), 'ema_long': np.float64(1.04418), 'bb_upper': np.float64(1.0443), 'bb_lower': np.float64(1.04389), 'bb_sma': np.float64(1.04409)},None
2025-01-22 15:14:01,analysis,1.04415,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04407), 'ema_long': np.float64(1.04418), 'bb_upper': np.float64(1.0443), 'bb_lower': np.float64(1.04391), 'bb_sma': np.float64(1.04411)},None
2025-01-22 15:14:02,analysis,1.04416,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04409), 'ema_long': np.float64(1.04418), 'bb_upper': np.float64(1.04429), 'bb_lower': np.float64(1.04395), 'bb_sma': np.float64(1.04412)},None
2025-01-22 15:14:04,analysis,1.044155,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.0441), 'ema_long': np.float64(1.04418), 'bb_upper': np.float64(1.04424), 'bb_lower': np.float64(1.04403), 'bb_sma': np.float64(1.04414)},None
2025-01-22 15:14:06,analysis,1.04415,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04413), 'ema_long': np.float64(1.04418), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:07,analysis,1.04416,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04417), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:08,analysis,1.04416,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04414), 'ema_long': np.float64(1.04417), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:09,analysis,1.04414,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04414), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04412), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:11,analysis,1.04413,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04414), 'bb_upper': np.float64(1.04417), 'bb_lower': np.float64(1.04412), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:12,analysis,1.04413,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04414), 'bb_upper': np.float64(1.04417), 'bb_lower': np.float64(1.04413), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:13,analysis,1.04413,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04414), 'bb_upper': np.float64(1.04417), 'bb_lower': np.float64(1.04413), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:14,analysis,1.0441,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04414), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04413), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04412), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:16,analysis,1.0441,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04414), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04413), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04414)},None
2025-01-22 15:14:17,analysis,1.04418,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04414), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04413), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04414)},None
2025-01-22 15:14:19,analysis,1.04418,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04414), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04412), 'bb_upper': np.float64(1.04419), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:20,analysis,1.04418,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04414), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04412), 'bb_upper': np.float64(1.04419), 'bb_lower': np.float64(1.0441), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:21,analysis,1.044175,{'rsi': np.float64(62.68), 'ema_short': np.float64(1.04414), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04412), 'bb_upper': np.float64(1.04419), 'bb_lower': np.float64(1.0441), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:22,analysis,1.04417,{'rsi': np.float64(62.9), 'ema_short': np.float64(1.04414), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04412), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.0441), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:24,analysis,1.044165,{'rsi': np.float64(62.77), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04412), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.0441), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:25,analysis,1.044165,{'rsi': np.float64(50.68), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04412), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:26,analysis,1.04417,{'rsi': np.float64(32.88), 'ema_short': np.float64(1.04416), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04411), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:27,analysis,1.04417,{'rsi': np.float64(32.88), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04411), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:29,analysis,1.04417,{'rsi': np.float64(32.76), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.0441), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:30,analysis,1.04417,{'rsi': np.float64(35.82), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.0441), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04415)},None
2025-01-22 15:14:31,analysis,1.04417,{'rsi': np.float64(32.32), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.0441), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04416)},None
2025-01-22 15:14:32,analysis,1.04417,{'rsi': np.float64(16.12), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.0441), 'bb_upper': np.float64(1.04421), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04416)},None
2025-01-22 15:14:34,analysis,1.04417,{'rsi': np.float64(13.31), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.0441), 'bb_upper': np.float64(1.04421), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04416)},None
2025-01-22 15:14:35,analysis,1.04417,{'rsi': np.float64(20.56), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.0441), 'bb_upper': np.float64(1.04421), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04416)},None
2025-01-22 15:14:36,analysis,1.04417,{'rsi': np.float64(20.07), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04415), 'ema_long': np.float64(1.04411), 'bb_upper': np.float64(1.04421), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04416)},None
2025-01-22 15:14:37,analysis,1.04417,{'rsi': np.float64(18.95), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04416), 'ema_long': np.float64(1.04412), 'bb_upper': np.float64(1.04421), 'bb_lower': np.float64(1.04412), 'bb_sma': np.float64(1.04416)},None
2025-01-22 15:14:39,analysis,1.04417,{'rsi': np.float64(20.64), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04416), 'ema_long': np.float64(1.04412), 'bb_upper': np.float64(1.04421), 'bb_lower': np.float64(1.04412), 'bb_sma': np.float64(1.04416)},None
2025-01-22 15:14:40,analysis,1.04417,{'rsi': np.float64(17.1), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04416), 'ema_long': np.float64(1.04413), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.04414), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:41,analysis,1.04417,{'rsi': np.float64(19.24), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04413), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:42,analysis,1.04416,{'rsi': np.float64(13.19), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04414), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:43,analysis,1.04416,{'rsi': np.float64(14.98), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04415), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:45,analysis,1.04418,{'rsi': np.float64(16.23), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04415), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:46,analysis,1.04418,{'rsi': np.float64(17.47), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04415), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:47,analysis,1.04418,{'rsi': np.float64(18.82), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04415), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:48,analysis,1.04418,{'rsi': np.float64(27.47), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04415), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:50,analysis,1.04418,{'rsi': np.float64(35.46), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:51,analysis,1.04416,{'rsi': np.float64(34.23), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:53,analysis,1.044165,{'rsi': np.float64(45.93), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:54,analysis,1.04416,{'rsi': np.float64(40.41), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:55,analysis,1.044165,{'rsi': np.float64(37.36), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:57,analysis,1.04417,{'rsi': np.float64(35.74), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:58,analysis,1.04416,{'rsi': np.float64(39.79), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04416), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:14:59,analysis,1.04416,{'rsi': np.float64(44.66), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04415), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:15:00,analysis,1.04416,{'rsi': np.float64(44.44), 'ema_short': np.float64(1.04417), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04415), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:15:02,analysis,1.04417,{'rsi': np.float64(50.22), 'ema_short': np.float64(1.04416), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04418), 'bb_lower': np.float64(1.04415), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:15:03,analysis,1.044105,{'rsi': np.float64(47.3), 'ema_short': np.float64(1.04416), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.04413), 'bb_sma': np.float64(1.04417)},None
2025-01-22 15:15:04,analysis,1.044105,{'rsi': np.float64(52.78), 'ema_short': np.float64(1.04416), 'ema_medium': np.float64(1.04417), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.0442), 'bb_lower': np.float64(1.04412), 'bb_sma': np.float64(1.04416)},None
2025-01-22 15:15:06,analysis,1.0441,{'rsi': np.float64(52.11), 'ema_short': np.float64(1.04415), 'ema_medium': np.float64(1.04416), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04421), 'bb_lower': np.float64(1.04411), 'bb_sma': np.float64(1.04416)},None
2025-01-22 15:15:07,analysis,1.0441,{'rsi': np.float64(53.21), 'ema_short': np.float64(1.04414), 'ema_medium': np.float64(1.04416), 'ema_long': np.float64(1.04416), 'bb_upper': np.float64(1.04421), 'bb_lower': np.float64(1.0441), 'bb_sma': np.float64(1.04416)},None
