timestamp,action,price,indicators,result
2025-01-20 22:22:26,analysis,1.039105,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03926), 'ema_medium': np.float64(1.03943), 'ema_long': np.float64(1.03903), 'bb_upper': np.float64(1.03969), 'bb_lower': np.float64(1.03904), 'bb_sma': np.float64(1.03937)},None
2025-01-20 22:22:28,analysis,1.039105,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03924), 'ema_medium': np.float64(1.0394), 'ema_long': np.float64(1.03904), 'bb_upper': np.float64(1.03966), 'bb_lower': np.float64(1.03902), 'bb_sma': np.float64(1.03934)},None
2025-01-20 22:22:29,analysis,1.039105,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03922), 'ema_medium': np.float64(1.03937), 'ema_long': np.float64(1.03905), 'bb_upper': np.float64(1.03963), 'bb_lower': np.float64(1.039), 'bb_sma': np.float64(1.03932)},None
2025-01-20 22:22:30,analysis,1.039105,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03919), 'ema_medium': np.float64(1.03935), 'ema_long': np.float64(1.03907), 'bb_upper': np.float64(1.03958), 'bb_lower': np.float64(1.039), 'bb_sma': np.float64(1.03929)},None
2025-01-20 22:22:31,analysis,1.039105,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03932), 'ema_long': np.float64(1.03908), 'bb_upper': np.float64(1.03952), 'bb_lower': np.float64(1.03901), 'bb_sma': np.float64(1.03927)},None
2025-01-20 22:22:33,analysis,1.039065,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03911), 'ema_medium': np.float64(1.03929), 'ema_long': np.float64(1.0391), 'bb_upper': np.float64(1.03951), 'bb_lower': np.float64(1.03898), 'bb_sma': np.float64(1.03925)},None
2025-01-20 22:22:34,analysis,1.039065,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.0391), 'ema_medium': np.float64(1.03928), 'ema_long': np.float64(1.03912), 'bb_upper': np.float64(1.03949), 'bb_lower': np.float64(1.03897), 'bb_sma': np.float64(1.03923)},None
2025-01-20 22:22:35,analysis,1.039065,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.0391), 'ema_medium': np.float64(1.03926), 'ema_long': np.float64(1.03913), 'bb_upper': np.float64(1.03947), 'bb_lower': np.float64(1.03895), 'bb_sma': np.float64(1.03921)},None
2025-01-20 22:22:36,analysis,1.03906,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03909), 'ema_medium': np.float64(1.03924), 'ema_long': np.float64(1.03915), 'bb_upper': np.float64(1.03945), 'bb_lower': np.float64(1.03894), 'bb_sma': np.float64(1.0392)},None
2025-01-20 22:22:38,analysis,1.03906,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03909), 'ema_medium': np.float64(1.03922), 'ema_long': np.float64(1.03916), 'bb_upper': np.float64(1.03942), 'bb_lower': np.float64(1.03894), 'bb_sma': np.float64(1.03918)},None
2025-01-20 22:22:39,analysis,1.03906,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03908), 'ema_medium': np.float64(1.03921), 'ema_long': np.float64(1.03916), 'bb_upper': np.float64(1.03939), 'bb_lower': np.float64(1.03894), 'bb_sma': np.float64(1.03916)},None
2025-01-20 22:22:40,analysis,1.03906,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03908), 'ema_medium': np.float64(1.03919), 'ema_long': np.float64(1.03917), 'bb_upper': np.float64(1.03936), 'bb_lower': np.float64(1.03894), 'bb_sma': np.float64(1.03915)},None
2025-01-20 22:22:42,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03908), 'ema_medium': np.float64(1.03917), 'ema_long': np.float64(1.03919), 'bb_upper': np.float64(1.03934), 'bb_lower': np.float64(1.03894), 'bb_sma': np.float64(1.03914)},None
2025-01-20 22:22:43,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03908), 'ema_medium': np.float64(1.03916), 'ema_long': np.float64(1.03921), 'bb_upper': np.float64(1.03931), 'bb_lower': np.float64(1.03895), 'bb_sma': np.float64(1.03913)},None
2025-01-20 22:22:44,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03908), 'ema_medium': np.float64(1.03915), 'ema_long': np.float64(1.03923), 'bb_upper': np.float64(1.03929), 'bb_lower': np.float64(1.03897), 'bb_sma': np.float64(1.03913)},None
2025-01-20 22:22:45,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03909), 'ema_medium': np.float64(1.03914), 'ema_long': np.float64(1.03925), 'bb_upper': np.float64(1.03925), 'bb_lower': np.float64(1.03898), 'bb_sma': np.float64(1.03912)},None
2025-01-20 22:22:47,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.0391), 'ema_medium': np.float64(1.03913), 'ema_long': np.float64(1.03927), 'bb_upper': np.float64(1.03919), 'bb_lower': np.float64(1.03903), 'bb_sma': np.float64(1.03911)},None
2025-01-20 22:22:48,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03912), 'ema_medium': np.float64(1.03911), 'ema_long': np.float64(1.03929), 'bb_upper': np.float64(1.03919), 'bb_lower': np.float64(1.03903), 'bb_sma': np.float64(1.03911)},None
2025-01-20 22:22:49,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03913), 'ema_medium': np.float64(1.03911), 'ema_long': np.float64(1.0393), 'bb_upper': np.float64(1.0392), 'bb_lower': np.float64(1.03902), 'bb_sma': np.float64(1.03911)},None
2025-01-20 22:22:50,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03915), 'ema_medium': np.float64(1.03911), 'ema_long': np.float64(1.03932), 'bb_upper': np.float64(1.0392), 'bb_lower': np.float64(1.03902), 'bb_sma': np.float64(1.03911)},None
2025-01-20 22:22:52,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03911), 'ema_long': np.float64(1.03934), 'bb_upper': np.float64(1.03921), 'bb_lower': np.float64(1.03902), 'bb_sma': np.float64(1.03912)},None
2025-01-20 22:22:53,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03911), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03921), 'bb_lower': np.float64(1.03903), 'bb_sma': np.float64(1.03912)},None
2025-01-20 22:22:54,analysis,1.039165,{'rsi': np.float64(40.98), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03911), 'ema_long': np.float64(1.03936), 'bb_upper': np.float64(1.03922), 'bb_lower': np.float64(1.03903), 'bb_sma': np.float64(1.03912)},None
