timestamp,action,price,indicators,result
2025-01-22 16:17:07,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:24,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:26,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:28,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:31,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:33,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:36,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:38,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:40,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:42,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:44,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:47,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:49,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:52,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:54,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:56,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:17:58,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:18:01,analysis,1.04444,{'rsi': 76.19047619047436, 'ema_short': 1.0444125885781332, 'ema_medium': 1.0442115121499214, 'ema_long': 1.043940316804058, 'bb_upper': 1.0446953638755565, 'bb_lower': 1.0435141361244435, 'bb_sma': 1.04410475},None
2025-01-22 16:18:03,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:05,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:07,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:09,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:12,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:14,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:16,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:19,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:21,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:23,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:26,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:28,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:30,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:32,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:34,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:36,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:38,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:41,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:43,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:45,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:47,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:50,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:53,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:56,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:18:58,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:19:01,analysis,1.044445,{'rsi': 81.19266055045834, 'ema_short': 1.0444254834872888, 'ema_medium': 1.044239547494931, 'ema_long': 1.0439658343758917, 'bb_upper': 1.044732774479751, 'bb_lower': 1.043530225520249, 'bb_sma': 1.0441315},None
2025-01-22 16:19:03,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:06,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:08,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:10,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:12,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:13,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:15,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:16,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:18,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:19,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:21,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:22,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:24,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:25,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:27,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:29,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:30,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:32,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:33,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:35,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:36,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:38,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:39,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:41,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:42,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:44,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:45,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:47,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:49,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:50,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:52,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:53,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:55,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:57,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:19:58,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:20:00,analysis,1.04409,{'rsi': 61.45833333333044, 'ema_short': 1.0443495880721065, 'ema_medium': 1.0442297019952174, 'ema_long': 1.04397639228376, 'bb_upper': 1.044728624557688, 'bb_lower': 1.043562875442312, 'bb_sma': 1.04414575},None
2025-01-22 16:20:01,analysis,1.04432,{'rsi': 68.40490797545786, 'ema_short': 1.0443380631392711, 'ema_medium': 1.0442452114654583, 'ema_long': 1.0439961929965242, 'bb_upper': 1.0447358941696674, 'bb_lower': 1.0436086058303329, 'bb_sma': 1.0441722500000001},None
2025-01-22 16:20:03,analysis,1.04432,{'rsi': 68.40490797545786, 'ema_short': 1.0443380631392711, 'ema_medium': 1.0442452114654583, 'ema_long': 1.0439961929965242, 'bb_upper': 1.0447358941696674, 'bb_lower': 1.0436086058303329, 'bb_sma': 1.0441722500000001},None
2025-01-22 16:20:04,analysis,1.04432,{'rsi': 68.40490797545786, 'ema_short': 1.0443380631392711, 'ema_medium': 1.0442452114654583, 'ema_long': 1.0439961929965242, 'bb_upper': 1.0447358941696674, 'bb_lower': 1.0436086058303329, 'bb_sma': 1.0441722500000001},None
2025-01-22 16:20:06,analysis,1.04432,{'rsi': 68.40490797545786, 'ema_short': 1.0443380631392711, 'ema_medium': 1.0442452114654583, 'ema_long': 1.0439961929965242, 'bb_upper': 1.0447358941696674, 'bb_lower': 1.0436086058303329, 'bb_sma': 1.0441722500000001},None
2025-01-22 16:20:07,analysis,1.04432,{'rsi': 68.40490797545786, 'ema_short': 1.0443380631392711, 'ema_medium': 1.0442452114654583, 'ema_long': 1.0439961929965242, 'bb_upper': 1.0447358941696674, 'bb_lower': 1.0436086058303329, 'bb_sma': 1.0441722500000001},None
2025-01-22 16:20:09,analysis,1.04432,{'rsi': 68.40490797545786, 'ema_short': 1.0443380631392711, 'ema_medium': 1.0442452114654583, 'ema_long': 1.0439961929965242, 'bb_upper': 1.0447358941696674, 'bb_lower': 1.0436086058303329, 'bb_sma': 1.0441722500000001},None
2025-01-22 16:20:11,analysis,1.04432,{'rsi': 68.40490797545786, 'ema_short': 1.0443380631392711, 'ema_medium': 1.0442452114654583, 'ema_long': 1.0439961929965242, 'bb_upper': 1.0447358941696674, 'bb_lower': 1.0436086058303329, 'bb_sma': 1.0441722500000001},None
2025-01-22 16:20:12,analysis,1.04432,{'rsi': 68.40490797545786, 'ema_short': 1.0443380631392711, 'ema_medium': 1.0442452114654583, 'ema_long': 1.0439961929965242, 'bb_upper': 1.0447358941696674, 'bb_lower': 1.0436086058303329, 'bb_sma': 1.0441722500000001},None
