timestamp,action,price,indicators,result
2025-01-21 08:54:55,analysis,1.03809,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03807), 'ema_medium': np.float64(1.03825), 'ema_long': np.float64(1.03854), 'bb_upper': np.float64(1.03849), 'bb_lower': np.float64(1.03791), 'bb_sma': np.float64(1.0382)},None
2025-01-21 08:55:12,analysis,1.0381,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03811), 'ema_medium': np.float64(1.03808), 'ema_long': np.float64(1.03833), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.03802), 'bb_sma': np.float64(1.03809)},None
2025-01-21 08:55:14,analysis,1.0381,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03811), 'ema_medium': np.float64(1.03808), 'ema_long': np.float64(1.03831), 'bb_upper': np.float64(1.03815), 'bb_lower': np.float64(1.03804), 'bb_sma': np.float64(1.03809)},None
2025-01-21 08:55:15,analysis,1.0381,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03811), 'ema_medium': np.float64(1.03809), 'ema_long': np.float64(1.0383), 'bb_upper': np.float64(1.03815), 'bb_lower': np.float64(1.03804), 'bb_sma': np.float64(1.0381)},None
2025-01-21 08:55:16,analysis,1.0381,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03811), 'ema_medium': np.float64(1.03809), 'ema_long': np.float64(1.03829), 'bb_upper': np.float64(1.03814), 'bb_lower': np.float64(1.03806), 'bb_sma': np.float64(1.0381)},None
2025-01-21 08:55:17,analysis,1.0381,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03811), 'ema_medium': np.float64(1.0381), 'ema_long': np.float64(1.03827), 'bb_upper': np.float64(1.03814), 'bb_lower': np.float64(1.03806), 'bb_sma': np.float64(1.0381)},None
2025-01-21 08:55:19,analysis,1.0381,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.0381), 'ema_medium': np.float64(1.0381), 'ema_long': np.float64(1.03825), 'bb_upper': np.float64(1.03813), 'bb_lower': np.float64(1.03808), 'bb_sma': np.float64(1.0381)},None
2025-01-21 08:55:20,analysis,1.03812,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.0381), 'ema_medium': np.float64(1.0381), 'ema_long': np.float64(1.03824), 'bb_upper': np.float64(1.03813), 'bb_lower': np.float64(1.03808), 'bb_sma': np.float64(1.03811)},None
2025-01-21 08:55:21,analysis,1.03811,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.0381), 'ema_medium': np.float64(1.0381), 'ema_long': np.float64(1.03823), 'bb_upper': np.float64(1.03813), 'bb_lower': np.float64(1.03808), 'bb_sma': np.float64(1.03811)},None
2025-01-21 08:55:23,analysis,1.038125,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.0381), 'ema_medium': np.float64(1.03811), 'ema_long': np.float64(1.03822), 'bb_upper': np.float64(1.03813), 'bb_lower': np.float64(1.03808), 'bb_sma': np.float64(1.03811)},None
2025-01-21 08:55:24,analysis,1.038125,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03811), 'ema_medium': np.float64(1.03811), 'ema_long': np.float64(1.03821), 'bb_upper': np.float64(1.03813), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03811)},None
2025-01-21 08:55:25,analysis,1.038125,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03811), 'ema_medium': np.float64(1.03811), 'ema_long': np.float64(1.0382), 'bb_upper': np.float64(1.03813), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03811)},None
2025-01-21 08:55:27,analysis,1.038135,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03811), 'ema_medium': np.float64(1.03811), 'ema_long': np.float64(1.0382), 'bb_upper': np.float64(1.03814), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03811)},None
2025-01-21 08:55:28,analysis,1.038135,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03812), 'ema_medium': np.float64(1.03811), 'ema_long': np.float64(1.03819), 'bb_upper': np.float64(1.03814), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03811)},None
2025-01-21 08:55:29,analysis,1.038135,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03812), 'ema_medium': np.float64(1.03811), 'ema_long': np.float64(1.03819), 'bb_upper': np.float64(1.03814), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03811)},None
2025-01-21 08:55:31,analysis,1.038145,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03813), 'ema_medium': np.float64(1.03811), 'ema_long': np.float64(1.03818), 'bb_upper': np.float64(1.03814), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03812)},None
2025-01-21 08:55:32,analysis,1.038145,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03813), 'ema_medium': np.float64(1.03811), 'ema_long': np.float64(1.03818), 'bb_upper': np.float64(1.03815), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03812)},None
2025-01-21 08:55:33,analysis,1.038145,{'rsi': np.float64(55.61), 'ema_short': np.float64(1.03813), 'ema_medium': np.float64(1.03812), 'ema_long': np.float64(1.03818), 'bb_upper': np.float64(1.03815), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03812)},None
2025-01-21 08:55:34,analysis,1.038145,{'rsi': np.float64(59.49), 'ema_short': np.float64(1.03813), 'ema_medium': np.float64(1.03812), 'ema_long': np.float64(1.03817), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.03808), 'bb_sma': np.float64(1.03812)},None
2025-01-21 08:55:36,analysis,1.038145,{'rsi': np.float64(62.38), 'ema_short': np.float64(1.03814), 'ema_medium': np.float64(1.03812), 'ema_long': np.float64(1.03816), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03812)},None
2025-01-21 08:55:37,analysis,1.038145,{'rsi': np.float64(61.06), 'ema_short': np.float64(1.03814), 'ema_medium': np.float64(1.03812), 'ema_long': np.float64(1.03815), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03812)},None
2025-01-21 08:55:38,analysis,1.03813,{'rsi': np.float64(58.53), 'ema_short': np.float64(1.03814), 'ema_medium': np.float64(1.03812), 'ema_long': np.float64(1.03814), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03813)},None
2025-01-21 08:55:40,analysis,1.038145,{'rsi': np.float64(51.0), 'ema_short': np.float64(1.03814), 'ema_medium': np.float64(1.03812), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03813)},None
2025-01-21 08:55:41,analysis,1.038145,{'rsi': np.float64(51.0), 'ema_short': np.float64(1.03814), 'ema_medium': np.float64(1.03812), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.0381), 'bb_sma': np.float64(1.03813)},None
2025-01-21 08:55:42,analysis,1.038145,{'rsi': np.float64(48.33), 'ema_short': np.float64(1.03814), 'ema_medium': np.float64(1.03813), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.0381), 'bb_sma': np.float64(1.03813)},None
2025-01-21 08:55:44,analysis,1.038155,{'rsi': np.float64(34.9), 'ema_short': np.float64(1.03814), 'ema_medium': np.float64(1.03813), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.03811), 'bb_sma': np.float64(1.03814)},None
2025-01-21 08:55:45,analysis,1.03816,{'rsi': np.float64(36.61), 'ema_short': np.float64(1.03814), 'ema_medium': np.float64(1.03813), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.03811), 'bb_sma': np.float64(1.03814)},None
2025-01-21 08:55:46,analysis,1.03816,{'rsi': np.float64(38.95), 'ema_short': np.float64(1.03815), 'ema_medium': np.float64(1.03814), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.03812), 'bb_sma': np.float64(1.03814)},None
2025-01-21 08:55:48,analysis,1.03816,{'rsi': np.float64(40.61), 'ema_short': np.float64(1.03815), 'ema_medium': np.float64(1.03814), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.03816), 'bb_lower': np.float64(1.03812), 'bb_sma': np.float64(1.03814)},None
2025-01-21 08:55:49,analysis,1.03816,{'rsi': np.float64(38.07), 'ema_short': np.float64(1.03815), 'ema_medium': np.float64(1.03814), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03812), 'bb_sma': np.float64(1.03814)},None
2025-01-21 08:55:50,analysis,1.038155,{'rsi': np.float64(40.44), 'ema_short': np.float64(1.03815), 'ema_medium': np.float64(1.03814), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03813), 'bb_sma': np.float64(1.03815)},None
2025-01-21 08:55:52,analysis,1.038155,{'rsi': np.float64(35.94), 'ema_short': np.float64(1.03815), 'ema_medium': np.float64(1.03814), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03813), 'bb_sma': np.float64(1.03815)},None
2025-01-21 08:55:53,analysis,1.038175,{'rsi': np.float64(27.87), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03813), 'bb_sma': np.float64(1.03815)},None
2025-01-21 08:55:54,analysis,1.03816,{'rsi': np.float64(25.0), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03813), 'bb_sma': np.float64(1.03815)},None
2025-01-21 08:55:56,analysis,1.038155,{'rsi': np.float64(18.52), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03813), 'bb_sma': np.float64(1.03815)},None
2025-01-21 08:55:57,analysis,1.038155,{'rsi': np.float64(18.75), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03813), 'bb_sma': np.float64(1.03815)},None
2025-01-21 08:55:58,analysis,1.038155,{'rsi': np.float64(18.18), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03813), 'bb_sma': np.float64(1.03815)},None
2025-01-21 08:55:59,analysis,1.038165,{'rsi': np.float64(30.71), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03813), 'bb_sma': np.float64(1.03815)},None
2025-01-21 08:56:01,analysis,1.03817,{'rsi': np.float64(23.13), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03813), 'bb_sma': np.float64(1.03815)},None
2025-01-21 08:56:02,analysis,1.03817,{'rsi': np.float64(28.87), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03818), 'bb_lower': np.float64(1.03814), 'bb_sma': np.float64(1.03816)},None
2025-01-21 08:56:03,analysis,1.03814,{'rsi': np.float64(26.8), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03818), 'bb_lower': np.float64(1.03813), 'bb_sma': np.float64(1.03816)},None
2025-01-21 08:56:05,analysis,1.038145,{'rsi': np.float64(25.95), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03817), 'bb_lower': np.float64(1.03814), 'bb_sma': np.float64(1.03816)},None
2025-01-21 08:56:06,analysis,1.03814,{'rsi': np.float64(26.8), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03816), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03818), 'bb_lower': np.float64(1.03814), 'bb_sma': np.float64(1.03816)},None
2025-01-21 08:56:07,analysis,1.03814,{'rsi': np.float64(29.05), 'ema_short': np.float64(1.03816), 'ema_medium': np.float64(1.03816), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03818), 'bb_lower': np.float64(1.03814), 'bb_sma': np.float64(1.03816)},None
2025-01-21 08:56:09,analysis,1.03803,{'rsi': np.float64(29.25), 'ema_short': np.float64(1.03815), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03821), 'bb_lower': np.float64(1.03809), 'bb_sma': np.float64(1.03815)},None
2025-01-21 08:56:10,analysis,1.038,{'rsi': np.float64(29.25), 'ema_short': np.float64(1.03814), 'ema_medium': np.float64(1.03815), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03823), 'bb_lower': np.float64(1.03805), 'bb_sma': np.float64(1.03814)},None
2025-01-21 08:56:11,analysis,1.03798,{'rsi': np.float64(29.45), 'ema_short': np.float64(1.03812), 'ema_medium': np.float64(1.03814), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03825), 'bb_lower': np.float64(1.03802), 'bb_sma': np.float64(1.03813)},None
2025-01-21 08:56:12,analysis,1.037995,{'rsi': np.float64(31.39), 'ema_short': np.float64(1.0381), 'ema_medium': np.float64(1.03814), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03825), 'bb_lower': np.float64(1.038), 'bb_sma': np.float64(1.03813)},None
2025-01-21 08:56:14,analysis,1.03798,{'rsi': np.float64(21.84), 'ema_short': np.float64(1.03808), 'ema_medium': np.float64(1.03813), 'ema_long': np.float64(1.03813), 'bb_upper': np.float64(1.03826), 'bb_lower': np.float64(1.03798), 'bb_sma': np.float64(1.03812)},None
2025-01-21 08:56:15,analysis,1.03798,{'rsi': np.float64(22.29), 'ema_short': np.float64(1.03806), 'ema_medium': np.float64(1.03813), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03826), 'bb_lower': np.float64(1.03796), 'bb_sma': np.float64(1.03811)},None
2025-01-21 08:56:16,analysis,1.037975,{'rsi': np.float64(25.27), 'ema_short': np.float64(1.03804), 'ema_medium': np.float64(1.03812), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03826), 'bb_lower': np.float64(1.03794), 'bb_sma': np.float64(1.0381)},None
2025-01-21 08:56:18,analysis,1.03798,{'rsi': np.float64(32.97), 'ema_short': np.float64(1.03802), 'ema_medium': np.float64(1.03811), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03825), 'bb_lower': np.float64(1.03792), 'bb_sma': np.float64(1.03809)},None
2025-01-21 08:56:19,analysis,1.03798,{'rsi': np.float64(38.07), 'ema_short': np.float64(1.03799), 'ema_medium': np.float64(1.03811), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03825), 'bb_lower': np.float64(1.03791), 'bb_sma': np.float64(1.03808)},None
2025-01-21 08:56:20,analysis,1.03798,{'rsi': np.float64(37.69), 'ema_short': np.float64(1.03799), 'ema_medium': np.float64(1.0381), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03824), 'bb_lower': np.float64(1.0379), 'bb_sma': np.float64(1.03807)},None
2025-01-21 08:56:22,analysis,1.037935,{'rsi': np.float64(35.42), 'ema_short': np.float64(1.03798), 'ema_medium': np.float64(1.03809), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03823), 'bb_lower': np.float64(1.03789), 'bb_sma': np.float64(1.03806)},None
2025-01-21 08:56:23,analysis,1.037935,{'rsi': np.float64(39.46), 'ema_short': np.float64(1.03798), 'ema_medium': np.float64(1.03808), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03822), 'bb_lower': np.float64(1.03787), 'bb_sma': np.float64(1.03805)},None
2025-01-21 08:56:24,analysis,1.037935,{'rsi': np.float64(37.06), 'ema_short': np.float64(1.03797), 'ema_medium': np.float64(1.03807), 'ema_long': np.float64(1.03812), 'bb_upper': np.float64(1.03821), 'bb_lower': np.float64(1.03786), 'bb_sma': np.float64(1.03804)},None
2025-01-21 08:56:26,analysis,1.03794,{'rsi': np.float64(39.04), 'ema_short': np.float64(1.03797), 'ema_medium': np.float64(1.03806), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.0382), 'bb_lower': np.float64(1.03786), 'bb_sma': np.float64(1.03803)},None
2025-01-21 08:56:27,analysis,1.037935,{'rsi': np.float64(37.97), 'ema_short': np.float64(1.03796), 'ema_medium': np.float64(1.03805), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.03818), 'bb_lower': np.float64(1.03785), 'bb_sma': np.float64(1.03801)},None
2025-01-21 08:56:28,analysis,1.03793,{'rsi': np.float64(36.41), 'ema_short': np.float64(1.03796), 'ema_medium': np.float64(1.03803), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.03815), 'bb_lower': np.float64(1.03786), 'bb_sma': np.float64(1.038)},None
2025-01-21 08:56:29,analysis,1.037935,{'rsi': np.float64(35.42), 'ema_short': np.float64(1.03795), 'ema_medium': np.float64(1.03802), 'ema_long': np.float64(1.03811), 'bb_upper': np.float64(1.03813), 'bb_lower': np.float64(1.03786), 'bb_sma': np.float64(1.03799)},None
2025-01-21 08:56:31,analysis,1.037935,{'rsi': np.float64(39.34), 'ema_short': np.float64(1.03794), 'ema_medium': np.float64(1.03801), 'ema_long': np.float64(1.0381), 'bb_upper': np.float64(1.0381), 'bb_lower': np.float64(1.03786), 'bb_sma': np.float64(1.03798)},None
2025-01-21 08:56:32,analysis,1.037955,{'rsi': np.float64(40.64), 'ema_short': np.float64(1.03794), 'ema_medium': np.float64(1.038), 'ema_long': np.float64(1.0381), 'bb_upper': np.float64(1.03807), 'bb_lower': np.float64(1.03788), 'bb_sma': np.float64(1.03797)},None
2025-01-21 08:56:34,analysis,1.03796,{'rsi': np.float64(51.7), 'ema_short': np.float64(1.03794), 'ema_medium': np.float64(1.03798), 'ema_long': np.float64(1.0381), 'bb_upper': np.float64(1.03802), 'bb_lower': np.float64(1.03791), 'bb_sma': np.float64(1.03796)},None
2025-01-21 08:56:35,analysis,1.037955,{'rsi': np.float64(46.79), 'ema_short': np.float64(1.03794), 'ema_medium': np.float64(1.03797), 'ema_long': np.float64(1.0381), 'bb_upper': np.float64(1.03801), 'bb_lower': np.float64(1.03791), 'bb_sma': np.float64(1.03796)},None
2025-01-21 08:56:36,analysis,1.037945,{'rsi': np.float64(39.52), 'ema_short': np.float64(1.03794), 'ema_medium': np.float64(1.03796), 'ema_long': np.float64(1.03809), 'bb_upper': np.float64(1.038), 'bb_lower': np.float64(1.03791), 'bb_sma': np.float64(1.03796)},None
2025-01-21 08:56:38,analysis,1.03793,{'rsi': np.float64(30.41), 'ema_short': np.float64(1.03794), 'ema_medium': np.float64(1.03796), 'ema_long': np.float64(1.03809), 'bb_upper': np.float64(1.038), 'bb_lower': np.float64(1.03791), 'bb_sma': np.float64(1.03795)},None
2025-01-21 08:56:39,analysis,1.037925,{'rsi': np.float64(25.16), 'ema_short': np.float64(1.03794), 'ema_medium': np.float64(1.03796), 'ema_long': np.float64(1.03808), 'bb_upper': np.float64(1.03799), 'bb_lower': np.float64(1.03791), 'bb_sma': np.float64(1.03795)},None
2025-01-21 08:56:40,analysis,1.037925,{'rsi': np.float64(24.54), 'ema_short': np.float64(1.03794), 'ema_medium': np.float64(1.03795), 'ema_long': np.float64(1.03808), 'bb_upper': np.float64(1.03799), 'bb_lower': np.float64(1.03791), 'bb_sma': np.float64(1.03795)},None
2025-01-21 08:56:42,analysis,1.03789,{'rsi': np.float64(30.9), 'ema_short': np.float64(1.03794), 'ema_medium': np.float64(1.03795), 'ema_long': np.float64(1.03808), 'bb_upper': np.float64(1.03799), 'bb_lower': np.float64(1.0379), 'bb_sma': np.float64(1.03794)},None
2025-01-21 08:56:43,analysis,1.03789,{'rsi': np.float64(26.88), 'ema_short': np.float64(1.03794), 'ema_medium': np.float64(1.03795), 'ema_long': np.float64(1.03807), 'bb_upper': np.float64(1.03799), 'bb_lower': np.float64(1.03789), 'bb_sma': np.float64(1.03794)},None
2025-01-21 08:56:44,analysis,1.037885,{'rsi': np.float64(34.08), 'ema_short': np.float64(1.03793), 'ema_medium': np.float64(1.03794), 'ema_long': np.float64(1.03807), 'bb_upper': np.float64(1.03798), 'bb_lower': np.float64(1.03789), 'bb_sma': np.float64(1.03794)},None
2025-01-21 08:56:46,analysis,1.03777,{'rsi': np.float64(36.75), 'ema_short': np.float64(1.03792), 'ema_medium': np.float64(1.03794), 'ema_long': np.float64(1.03806), 'bb_upper': np.float64(1.03801), 'bb_lower': np.float64(1.03784), 'bb_sma': np.float64(1.03792)},None
2025-01-21 08:56:47,analysis,1.03777,{'rsi': np.float64(37.95), 'ema_short': np.float64(1.0379), 'ema_medium': np.float64(1.03793), 'ema_long': np.float64(1.03806), 'bb_upper': np.float64(1.03802), 'bb_lower': np.float64(1.03781), 'bb_sma': np.float64(1.03791)},None
2025-01-21 08:56:48,analysis,1.037745,{'rsi': np.float64(45.65), 'ema_short': np.float64(1.03788), 'ema_medium': np.float64(1.03792), 'ema_long': np.float64(1.03805), 'bb_upper': np.float64(1.03803), 'bb_lower': np.float64(1.03778), 'bb_sma': np.float64(1.0379)},None
2025-01-21 08:56:49,analysis,1.03776,{'rsi': np.float64(42.31), 'ema_short': np.float64(1.03786), 'ema_medium': np.float64(1.03791), 'ema_long': np.float64(1.03804), 'bb_upper': np.float64(1.03804), 'bb_lower': np.float64(1.03776), 'bb_sma': np.float64(1.0379)},None
2025-01-21 08:56:51,analysis,1.03776,{'rsi': np.float64(39.23), 'ema_short': np.float64(1.03784), 'ema_medium': np.float64(1.03791), 'ema_long': np.float64(1.03804), 'bb_upper': np.float64(1.03804), 'bb_lower': np.float64(1.03774), 'bb_sma': np.float64(1.03789)},None
2025-01-21 08:56:52,analysis,1.03776,{'rsi': np.float64(40.15), 'ema_short': np.float64(1.03782), 'ema_medium': np.float64(1.0379), 'ema_long': np.float64(1.03803), 'bb_upper': np.float64(1.03804), 'bb_lower': np.float64(1.03772), 'bb_sma': np.float64(1.03788)},None
2025-01-21 08:56:53,analysis,1.03777,{'rsi': np.float64(42.11), 'ema_short': np.float64(1.0378), 'ema_medium': np.float64(1.03789), 'ema_long': np.float64(1.03802), 'bb_upper': np.float64(1.03803), 'bb_lower': np.float64(1.03771), 'bb_sma': np.float64(1.03787)},None
2025-01-21 08:56:55,analysis,1.037755,{'rsi': np.float64(46.28), 'ema_short': np.float64(1.03778), 'ema_medium': np.float64(1.03789), 'ema_long': np.float64(1.03801), 'bb_upper': np.float64(1.03803), 'bb_lower': np.float64(1.03769), 'bb_sma': np.float64(1.03786)},None
2025-01-21 08:56:56,analysis,1.037755,{'rsi': np.float64(52.83), 'ema_short': np.float64(1.03776), 'ema_medium': np.float64(1.03788), 'ema_long': np.float64(1.03801), 'bb_upper': np.float64(1.03802), 'bb_lower': np.float64(1.03768), 'bb_sma': np.float64(1.03785)},None
2025-01-21 08:56:57,analysis,1.037785,{'rsi': np.float64(64.84), 'ema_short': np.float64(1.03776), 'ema_medium': np.float64(1.03787), 'ema_long': np.float64(1.038), 'bb_upper': np.float64(1.03801), 'bb_lower': np.float64(1.03768), 'bb_sma': np.float64(1.03784)},None
