timestamp,action,price,indicators,result
2025-01-21 08:27:51,analysis,161.1625,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.13698), 'ema_medium': np.float64(161.13847), 'ema_long': np.float64(161.1496), 'bb_upper': np.float64(161.16671), 'bb_lower': np.float64(161.11149), 'bb_sma': np.float64(161.1391)},None
2025-01-21 08:27:52,analysis,161.162,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.14183), 'ema_medium': np.float64(161.13885), 'ema_long': np.float64(161.14783), 'bb_upper': np.float64(161.16951), 'bb_lower': np.float64(161.11079), 'bb_sma': np.float64(161.14015)},None
2025-01-21 08:27:53,analysis,161.164,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.14815), 'ema_medium': np.float64(161.13937), 'ema_long': np.float64(161.14712), 'bb_upper': np.float64(161.17234), 'bb_lower': np.float64(161.11006), 'bb_sma': np.float64(161.1412)},None
2025-01-21 08:27:55,analysis,161.1675,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.15227), 'ema_medium': np.float64(161.13986), 'ema_long': np.float64(161.14703), 'bb_upper': np.float64(161.17481), 'bb_lower': np.float64(161.10909), 'bb_sma': np.float64(161.14195)},None
2025-01-21 08:27:56,analysis,161.167,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.15504), 'ema_medium': np.float64(161.13961), 'ema_long': np.float64(161.14618), 'bb_upper': np.float64(161.17796), 'bb_lower': np.float64(161.10884), 'bb_sma': np.float64(161.1434)},None
2025-01-21 08:27:57,analysis,161.175,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.15564), 'ema_medium': np.float64(161.14072), 'ema_long': np.float64(161.14518), 'bb_upper': np.float64(161.18151), 'bb_lower': np.float64(161.11084), 'bb_sma': np.float64(161.14618)},None
2025-01-21 08:27:58,analysis,161.1715,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.16299), 'ema_medium': np.float64(161.14324), 'ema_long': np.float64(161.14416), 'bb_upper': np.float64(161.18463), 'bb_lower': np.float64(161.11097), 'bb_sma': np.float64(161.1478)},None
2025-01-21 08:28:00,analysis,161.1725,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.16597), 'ema_medium': np.float64(161.14438), 'ema_long': np.float64(161.14325), 'bb_upper': np.float64(161.18721), 'bb_lower': np.float64(161.11279), 'bb_sma': np.float64(161.15)},None
2025-01-21 08:28:01,analysis,161.172,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.16694), 'ema_medium': np.float64(161.1464), 'ema_long': np.float64(161.14143), 'bb_upper': np.float64(161.1891), 'bb_lower': np.float64(161.11535), 'bb_sma': np.float64(161.15223)},None
2025-01-21 08:28:03,analysis,161.1725,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.16817), 'ema_medium': np.float64(161.14861), 'ema_long': np.float64(161.13937), 'bb_upper': np.float64(161.19067), 'bb_lower': np.float64(161.11813), 'bb_sma': np.float64(161.1544)},None
2025-01-21 08:28:04,analysis,161.17,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.1695), 'ema_medium': np.float64(161.15074), 'ema_long': np.float64(161.13829), 'bb_upper': np.float64(161.19221), 'bb_lower': np.float64(161.11939), 'bb_sma': np.float64(161.1558)},None
2025-01-21 08:28:05,analysis,161.1735,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.17084), 'ema_medium': np.float64(161.15206), 'ema_long': np.float64(161.13734), 'bb_upper': np.float64(161.19407), 'bb_lower': np.float64(161.11993), 'bb_sma': np.float64(161.157)},None
2025-01-21 08:28:06,analysis,161.1725,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.17161), 'ema_medium': np.float64(161.15283), 'ema_long': np.float64(161.13679), 'bb_upper': np.float64(161.1932), 'bb_lower': np.float64(161.126), 'bb_sma': np.float64(161.1596)},None
2025-01-21 08:28:08,analysis,161.172,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.17254), 'ema_medium': np.float64(161.15591), 'ema_long': np.float64(161.13637), 'bb_upper': np.float64(161.19004), 'bb_lower': np.float64(161.13466), 'bb_sma': np.float64(161.16235)},None
2025-01-21 08:28:09,analysis,161.172,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.17202), 'ema_medium': np.float64(161.15942), 'ema_long': np.float64(161.13651), 'bb_upper': np.float64(161.18885), 'bb_lower': np.float64(161.1397), 'bb_sma': np.float64(161.16428)},None
2025-01-21 08:28:10,analysis,161.1715,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.17209), 'ema_medium': np.float64(161.1618), 'ema_long': np.float64(161.1373), 'bb_upper': np.float64(161.18841), 'bb_lower': np.float64(161.14299), 'bb_sma': np.float64(161.1657)},None
2025-01-21 08:28:12,analysis,161.171,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.17194), 'ema_medium': np.float64(161.16353), 'ema_long': np.float64(161.13791), 'bb_upper': np.float64(161.1889), 'bb_lower': np.float64(161.14375), 'bb_sma': np.float64(161.16632)},None
2025-01-21 08:28:13,analysis,161.1665,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.17158), 'ema_medium': np.float64(161.16401), 'ema_long': np.float64(161.13869), 'bb_upper': np.float64(161.17962), 'bb_lower': np.float64(161.15733), 'bb_sma': np.float64(161.16848)},None
2025-01-21 08:28:14,analysis,161.167,{'rsi': np.float64(36.87), 'ema_short': np.float64(161.1711), 'ema_medium': np.float64(161.16729), 'ema_long': np.float64(161.13958), 'bb_upper': np.float64(161.17708), 'bb_lower': np.float64(161.16147), 'bb_sma': np.float64(161.16927)},None
