timestamp,action,price,indicators,result
2025-01-22 16:02:53,analysis,1.04387,{'rsi': 60.20408163265136, 'ema_short': 1.0438453768630045, 'ema_medium': 1.0437617212975914, 'ema_long': 1.0437122640902254, 'bb_upper': 1.0439901434148195, 'bb_lower': 1.0434343565851805, 'bb_sma': 1.04371225},None
2025-01-22 16:02:55,analysis,1.043875,{'rsi': 69.80392156863661, 'ema_short': 1.04385191292672, 'ema_medium': 1.0437722913775311, 'ema_long': 1.0437155369274573, 'bb_upper': 1.0440081430733748, 'bb_lower': 1.0434418569266257, 'bb_sma': 1.0437250000000002},None
2025-01-22 16:02:57,analysis,1.043875,{'rsi': 64.01869158879512, 'ema_short': 1.0438618543112532, 'ema_medium': 1.0437844978559825, 'ema_long': 1.0437186111156107, 'bb_upper': 1.0440229836187012, 'bb_lower': 1.0434545163812987, 'bb_sma': 1.04373875},None
2025-01-22 16:02:59,analysis,1.043865,{'rsi': 54.59770114943027, 'ema_short': 1.0438628861021868, 'ema_medium': 1.0437951447736147, 'ema_long': 1.04372107469756, 'bb_upper': 1.0440359076506471, 'bb_lower': 1.0434620923493525, 'bb_sma': 1.0437489999999998},None
2025-01-22 16:03:01,analysis,1.04383,{'rsi': 62.91390728476354, 'ema_short': 1.0438537289187557, 'ema_medium': 1.0438004486105754, 'ema_long': 1.0437213812159039, 'bb_upper': 1.0440420933474093, 'bb_lower': 1.0434769066525906, 'bb_sma': 1.0437595},None
2025-01-22 16:03:02,analysis,1.04383,{'rsi': 57.251908396942426, 'ema_short': 1.043850549008498, 'ema_medium': 1.0438061185027385, 'ema_long': 1.0437226336852439, 'bb_upper': 1.0440410797033566, 'bb_lower': 1.0435054202966436, 'bb_sma': 1.04377325},None
2025-01-22 16:03:03,analysis,1.04386,{'rsi': 52.13675213674695, 'ema_short': 1.04385515338752, 'ema_medium': 1.0438155328726524, 'ema_long': 1.0437252246815811, 'bb_upper': 1.0440409983958487, 'bb_lower': 1.043534501604151, 'bb_sma': 1.04378775},None
2025-01-22 16:03:05,analysis,1.04386,{'rsi': 64.21052631578898, 'ema_short': 1.0438557051437511, 'ema_medium': 1.0438239890191108, 'ema_long': 1.043728249961128, 'bb_upper': 1.043979207329878, 'bb_lower': 1.0436452926701216, 'bb_sma': 1.0438122499999998},None
2025-01-22 16:03:06,analysis,1.04386,{'rsi': 51.4285714285805, 'ema_short': 1.0438563255057067, 'ema_medium': 1.043835589946712, 'ema_long': 1.0437302177320003, 'bb_upper': 1.0439540186260903, 'bb_lower': 1.0436989813739093, 'bb_sma': 1.0438264999999998},None
2025-01-22 16:03:08,analysis,1.04386,{'rsi': 41.379310344851355, 'ema_short': 1.0438565980990577, 'ema_medium': 1.0438425854109146, 'ema_long': 1.0437323189776553, 'bb_upper': 1.0439570756677488, 'bb_lower': 1.0437034243322505, 'bb_sma': 1.0438302499999996},None
2025-01-22 16:03:09,analysis,1.04386,{'rsi': 64.8648648648162, 'ema_short': 1.0438565775644444, 'ema_medium': 1.0438451805722067, 'ema_long': 1.0437344715289545, 'bb_upper': 1.0439316720577558, 'bb_lower': 1.0437513279422435, 'bb_sma': 1.0438414999999996},None
2025-01-22 16:03:11,analysis,1.043865,{'rsi': 71.4285714285533, 'ema_short': 1.0438575909629155, 'ema_medium': 1.0438508783106744, 'ema_long': 1.0437376462288692, 'bb_upper': 1.0439241839878188, 'bb_lower': 1.043771816012181, 'bb_sma': 1.0438479999999999},None
2025-01-22 16:03:13,analysis,1.043855,{'rsi': 42.85714285711264, 'ema_short': 1.0438566402909868, 'ema_medium': 1.043853347241063, 'ema_long': 1.0437423886772896, 'bb_upper': 1.043925, 'bb_lower': 1.043773, 'bb_sma': 1.043849},None
2025-01-22 16:03:14,analysis,1.04386,{'rsi': 47.619047619037545, 'ema_short': 1.0438583859746133, 'ema_medium': 1.0438542767016887, 'ema_long': 1.0437496538113171, 'bb_upper': 1.0439061756878982, 'bb_lower': 1.043805324312102, 'bb_sma': 1.04385575},None
2025-01-22 16:03:16,analysis,1.04386,{'rsi': 44.999999999977796, 'ema_short': 1.0438598719999999, 'ema_medium': 1.0438571954229239, 'ema_long': 1.0437584855146902, 'bb_upper': 1.0439066360099627, 'bb_lower': 1.0438058639900367, 'bb_sma': 1.0438562499999997},None
2025-01-22 16:03:17,analysis,1.043855,{'rsi': 39.99999999995559, 'ema_short': 1.0438588230345955, 'ema_medium': 1.043857101135571, 'ema_long': 1.0437658725384311, 'bb_upper': 1.0438974431450854, 'bb_lower': 1.0438095568549146, 'bb_sma': 1.0438535},None
2025-01-22 16:03:19,analysis,1.04386,{'rsi': 42.85714285711264, 'ema_short': 1.0438590435145956, 'ema_medium': 1.043856381900912, 'ema_long': 1.0437740400922817, 'bb_upper': 1.04389418085815, 'bb_lower': 1.0438183191418495, 'bb_sma': 1.0438562499999997},None
