timestamp,action,price,indicators,result
2025-01-21 08:04:29,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03906), 'ema_medium': np.float64(1.03904), 'ema_long': np.float64(1.03931), 'bb_upper': np.float64(1.03929), 'bb_lower': np.float64(1.03884), 'bb_sma': np.float64(1.03907)},None
2025-01-21 08:04:30,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03909), 'ema_medium': np.float64(1.03905), 'ema_long': np.float64(1.03932), 'bb_upper': np.float64(1.0393), 'bb_lower': np.float64(1.03885), 'bb_sma': np.float64(1.03908)},None
2025-01-21 08:04:31,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03913), 'ema_medium': np.float64(1.03906), 'ema_long': np.float64(1.03932), 'bb_upper': np.float64(1.03931), 'bb_lower': np.float64(1.03887), 'bb_sma': np.float64(1.03909)},None
2025-01-21 08:04:33,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03907), 'ema_long': np.float64(1.03931), 'bb_upper': np.float64(1.03931), 'bb_lower': np.float64(1.03888), 'bb_sma': np.float64(1.0391)},None
2025-01-21 08:04:34,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03917), 'ema_medium': np.float64(1.03909), 'ema_long': np.float64(1.03931), 'bb_upper': np.float64(1.03932), 'bb_lower': np.float64(1.03889), 'bb_sma': np.float64(1.03911)},None
2025-01-21 08:04:35,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03918), 'ema_medium': np.float64(1.0391), 'ema_long': np.float64(1.0393), 'bb_upper': np.float64(1.03932), 'bb_lower': np.float64(1.03892), 'bb_sma': np.float64(1.03912)},None
2025-01-21 08:04:37,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03917), 'ema_medium': np.float64(1.03911), 'ema_long': np.float64(1.0393), 'bb_upper': np.float64(1.03932), 'bb_lower': np.float64(1.03893), 'bb_sma': np.float64(1.03913)},None
2025-01-21 08:04:38,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03912), 'ema_long': np.float64(1.03929), 'bb_upper': np.float64(1.03932), 'bb_lower': np.float64(1.03894), 'bb_sma': np.float64(1.03913)},None
2025-01-21 08:04:39,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03913), 'ema_long': np.float64(1.03928), 'bb_upper': np.float64(1.0393), 'bb_lower': np.float64(1.03895), 'bb_sma': np.float64(1.03912)},None
2025-01-21 08:04:40,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03911), 'ema_long': np.float64(1.03926), 'bb_upper': np.float64(1.03928), 'bb_lower': np.float64(1.03895), 'bb_sma': np.float64(1.03912)},None
2025-01-21 08:04:42,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.0391), 'ema_long': np.float64(1.03925), 'bb_upper': np.float64(1.03929), 'bb_lower': np.float64(1.03896), 'bb_sma': np.float64(1.03912)},None
2025-01-21 08:04:43,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03911), 'ema_long': np.float64(1.03923), 'bb_upper': np.float64(1.03929), 'bb_lower': np.float64(1.03898), 'bb_sma': np.float64(1.03913)},None
2025-01-21 08:04:44,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03912), 'ema_long': np.float64(1.03921), 'bb_upper': np.float64(1.03927), 'bb_lower': np.float64(1.03902), 'bb_sma': np.float64(1.03914)},None
2025-01-21 08:04:46,analysis,1.039165,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03913), 'ema_long': np.float64(1.03919), 'bb_upper': np.float64(1.03925), 'bb_lower': np.float64(1.03906), 'bb_sma': np.float64(1.03915)},None
2025-01-21 08:04:47,analysis,1.039155,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03915), 'ema_long': np.float64(1.03917), 'bb_upper': np.float64(1.03921), 'bb_lower': np.float64(1.03911), 'bb_sma': np.float64(1.03916)},None
2025-01-21 08:04:48,analysis,1.039155,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03916), 'ema_long': np.float64(1.03915), 'bb_upper': np.float64(1.0392), 'bb_lower': np.float64(1.03914), 'bb_sma': np.float64(1.03917)},None
2025-01-21 08:04:50,analysis,1.039155,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03917), 'ema_long': np.float64(1.03914), 'bb_upper': np.float64(1.0392), 'bb_lower': np.float64(1.03914), 'bb_sma': np.float64(1.03917)},None
2025-01-21 08:04:51,analysis,1.039155,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03917), 'ema_long': np.float64(1.03913), 'bb_upper': np.float64(1.03918), 'bb_lower': np.float64(1.03915), 'bb_sma': np.float64(1.03917)},None
2025-01-21 08:04:52,analysis,1.039155,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03917), 'ema_long': np.float64(1.03911), 'bb_upper': np.float64(1.03917), 'bb_lower': np.float64(1.03915), 'bb_sma': np.float64(1.03916)},None
2025-01-21 08:04:53,analysis,1.039155,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03916), 'ema_long': np.float64(1.0391), 'bb_upper': np.float64(1.03917), 'bb_lower': np.float64(1.03915), 'bb_sma': np.float64(1.03916)},None
2025-01-21 08:04:55,analysis,1.039155,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03916), 'ema_long': np.float64(1.0391), 'bb_upper': np.float64(1.03917), 'bb_lower': np.float64(1.03915), 'bb_sma': np.float64(1.03916)},None
2025-01-21 08:04:56,analysis,1.039155,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03916), 'ema_medium': np.float64(1.03916), 'ema_long': np.float64(1.03909), 'bb_upper': np.float64(1.03917), 'bb_lower': np.float64(1.03915), 'bb_sma': np.float64(1.03916)},None
2025-01-21 08:04:57,analysis,1.039155,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03915), 'ema_medium': np.float64(1.03916), 'ema_long': np.float64(1.03909), 'bb_upper': np.float64(1.03917), 'bb_lower': np.float64(1.03915), 'bb_sma': np.float64(1.03916)},None
2025-01-21 08:04:59,analysis,1.039155,{'rsi': np.float64(44.84), 'ema_short': np.float64(1.03915), 'ema_medium': np.float64(1.03916), 'ema_long': np.float64(1.0391), 'bb_upper': np.float64(1.03917), 'bb_lower': np.float64(1.03915), 'bb_sma': np.float64(1.03916)},None
