timestamp,action,price,indicators,result
2025-01-20 22:42:24,analysis,1.04002,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.03973), 'ema_medium': np.float64(1.03949), 'ema_long': np.float64(1.03947), 'bb_upper': np.float64(1.04011), 'bb_lower': np.float64(1.03906), 'bb_sma': np.float64(1.03959)},None
2025-01-20 22:42:49,analysis,1.04002,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04002), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03959), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04001), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:42:50,analysis,1.040025,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04002), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.0396), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04001), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:42:51,analysis,1.04003,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04002), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03962), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04001), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:42:53,analysis,1.040025,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04002), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03963), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04001), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:42:54,analysis,1.040025,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04002), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03965), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:42:55,analysis,1.040025,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04002), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03966), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:42:56,analysis,1.040025,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04002), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03968), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:42:58,analysis,1.040025,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04002), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03969), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:42:59,analysis,1.040025,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04002), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03971), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:43:00,analysis,1.040025,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04003), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03974), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:43:01,analysis,1.040025,{'rsi': np.float64(37.46), 'ema_short': np.float64(1.04003), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03976), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:43:03,analysis,1.040025,{'rsi': np.float64(45.94), 'ema_short': np.float64(1.04002), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03978), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:43:04,analysis,1.04003,{'rsi': np.float64(50.91), 'ema_short': np.float64(1.04003), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.0398), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:43:05,analysis,1.040025,{'rsi': np.float64(52.34), 'ema_short': np.float64(1.04003), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03982), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:43:07,analysis,1.040025,{'rsi': np.float64(50.63), 'ema_short': np.float64(1.04003), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03984), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:43:08,analysis,1.040025,{'rsi': np.float64(58.33), 'ema_short': np.float64(1.04003), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03986), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:43:09,analysis,1.04003,{'rsi': np.float64(57.72), 'ema_short': np.float64(1.04003), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03988), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04002)},None
2025-01-20 22:43:10,analysis,1.040025,{'rsi': np.float64(65.77), 'ema_short': np.float64(1.04003), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03989), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04003)},None
2025-01-20 22:43:12,analysis,1.040025,{'rsi': np.float64(69.09), 'ema_short': np.float64(1.04003), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03991), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04003)},None
2025-01-20 22:43:13,analysis,1.040025,{'rsi': np.float64(67.05), 'ema_short': np.float64(1.04003), 'ema_medium': np.float64(1.04002), 'ema_long': np.float64(1.03992), 'bb_upper': np.float64(1.04003), 'bb_lower': np.float64(1.04002), 'bb_sma': np.float64(1.04003)},None
