timestamp,action,price,indicators,result
2025-01-22 08:04:34,analysis,155.831,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.80931), 'ema_medium': np.float64(155.78235), 'ema_long': np.float64(155.79479), 'bb_upper': np.float64(155.84884), 'bb_lower': np.float64(155.72776), 'bb_sma': np.float64(155.7883)},None
2025-01-22 08:04:35,analysis,155.831,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.81096), 'ema_medium': np.float64(155.78309), 'ema_long': np.float64(155.79427), 'bb_upper': np.float64(155.85376), 'bb_lower': np.float64(155.72709), 'bb_sma': np.float64(155.79043)},None
2025-01-22 08:04:36,analysis,155.831,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.81549), 'ema_medium': np.float64(155.78398), 'ema_long': np.float64(155.79372), 'bb_upper': np.float64(155.85843), 'bb_lower': np.float64(155.72712), 'bb_sma': np.float64(155.79278)},None
2025-01-22 08:04:38,analysis,155.8275,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.82059), 'ema_medium': np.float64(155.78518), 'ema_long': np.float64(155.79315), 'bb_upper': np.float64(155.86123), 'bb_lower': np.float64(155.73167), 'bb_sma': np.float64(155.79645)},None
2025-01-22 08:04:39,analysis,155.8265,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.82237), 'ema_medium': np.float64(155.78878), 'ema_long': np.float64(155.79184), 'bb_upper': np.float64(155.86175), 'bb_lower': np.float64(155.7395), 'bb_sma': np.float64(155.80063)},None
2025-01-22 08:04:40,analysis,155.8265,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.82635), 'ema_medium': np.float64(155.79343), 'ema_long': np.float64(155.79125), 'bb_upper': np.float64(155.85637), 'bb_lower': np.float64(155.75523), 'bb_sma': np.float64(155.8058)},None
2025-01-22 08:04:41,analysis,155.8265,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.82751), 'ema_medium': np.float64(155.7999), 'ema_long': np.float64(155.7913), 'bb_upper': np.float64(155.85222), 'bb_lower': np.float64(155.76773), 'bb_sma': np.float64(155.80998)},None
2025-01-22 08:04:43,analysis,155.828,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.82932), 'ema_medium': np.float64(155.80516), 'ema_long': np.float64(155.79219), 'bb_upper': np.float64(155.84675), 'bb_lower': np.float64(155.78095), 'bb_sma': np.float64(155.81385)},None
2025-01-22 08:04:44,analysis,155.828,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.82891), 'ema_medium': np.float64(155.81011), 'ema_long': np.float64(155.7923), 'bb_upper': np.float64(155.84489), 'bb_lower': np.float64(155.78801), 'bb_sma': np.float64(155.81645)},None
2025-01-22 08:04:45,analysis,155.828,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.82844), 'ema_medium': np.float64(155.81329), 'ema_long': np.float64(155.79284), 'bb_upper': np.float64(155.84484), 'bb_lower': np.float64(155.79161), 'bb_sma': np.float64(155.81823)},None
2025-01-22 08:04:47,analysis,155.828,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.8279), 'ema_medium': np.float64(155.81534), 'ema_long': np.float64(155.79332), 'bb_upper': np.float64(155.84454), 'bb_lower': np.float64(155.79521), 'bb_sma': np.float64(155.81988)},None
2025-01-22 08:04:48,analysis,155.828,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.8273), 'ema_medium': np.float64(155.81729), 'ema_long': np.float64(155.79385), 'bb_upper': np.float64(155.8447), 'bb_lower': np.float64(155.7976), 'bb_sma': np.float64(155.82115)},None
2025-01-22 08:04:49,analysis,155.829,{'rsi': np.float64(17.6), 'ema_short': np.float64(155.82737), 'ema_medium': np.float64(155.81878), 'ema_long': np.float64(155.79414), 'bb_upper': np.float64(155.84518), 'bb_lower': np.float64(155.79922), 'bb_sma': np.float64(155.8222)},None
