timestamp,action,price,indicators,result
2025-01-22 16:11:05,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:06,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:08,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:09,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:13,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:15,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:16,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:18,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:25,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:27,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:28,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:30,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:31,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:33,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:35,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:36,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:38,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:40,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:41,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:43,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:44,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:46,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:48,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:49,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:51,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:52,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:54,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:55,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:57,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:11:59,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:12:00,analysis,1.04457,{'rsi': 78.34645669291318, 'ema_short': 1.0441418724744536, 'ema_medium': 1.043970759483805, 'ema_long': 1.04378882192777, 'bb_upper': 1.0443339680353634, 'bb_lower': 1.043458031964637, 'bb_sma': 1.0438960000000002},None
2025-01-22 16:12:02,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:03,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:05,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:06,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:08,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:09,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:11,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:13,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:14,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:16,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:17,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:19,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:21,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:22,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:24,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:25,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:27,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:28,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:30,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:32,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:33,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:35,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:36,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:38,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:40,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:41,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:43,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:44,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:46,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:47,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:49,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:50,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:52,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:53,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:55,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:57,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:12:58,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:13:00,analysis,1.04448,{'rsi': 71.92307692308256, 'ema_short': 1.0442239934941866, 'ema_medium': 1.0440266331372208, 'ema_long': 1.0438147639077613, 'bb_upper': 1.0444334753226168, 'bb_lower': 1.0434280246773835, 'bb_sma': 1.0439307500000001},None
2025-01-22 16:13:01,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:03,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:04,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:06,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:08,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:09,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:11,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:12,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:14,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:15,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:17,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:19,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:20,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:22,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:23,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:25,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:27,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:28,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:30,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:32,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:33,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:35,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:36,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:38,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:39,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:41,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:43,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
2025-01-22 16:13:44,analysis,1.044455,{'rsi': 76.63934426227792, 'ema_short': 1.04428916423424, 'ema_medium': 1.0440715921070929, 'ema_long': 1.0438388400134349, 'bb_upper': 1.0445041809814428, 'bb_lower': 1.0434393190185574, 'bb_sma': 1.04397175},None
